edge_id,source_strut_id,node_u,node_v,phase2b3_design_intent_state,phase2b3_ct_observation_label,phase2b3_integrated_guarded_label,phase2b3_confidence_tier,phase2b3_review_status,phase2b3_review_reason,phase2b3_ct_reason,phase2b3_missing_evidence_count,ct_anomaly_rank,ct_missing_material_anomaly_score,occupied_axial_fraction,longest_low_area_gap_fraction,area_mean_voxels2,core_minus_background_contrast,negative_template_residual,bridge_connected_26,threshold_stability_occupied_fraction_range,local_registration_stability_voxels,orientation_key,boundary_bin,spatial_region,phase2b4_automated_review_label,phase2b4_automated_review_status,phase2b4_confidence_tier,phase2b4_review_reason,phase2b4_boundary_caution,phase2b4_clean_for_auto_support
E_N000982_N001007,1996,N000982,N001007,design_present_or_unmapped,ct_missing_like_uncertain,uncertain_review_required,uncertain,review_required,uncertain_ct_observation|near_all_edge_threshold|threshold_sensitive,moderate_missing_evidence_not_enough_for_absent_or_disconnected,3,896,2.5404761904761903,0.16666666666666666,0.8333333333333334,2.3333333333333335,-0.37995824634655534,0.8571428571428571,False,0.6666666666666666,1.582833663811897,ori101,boundary,r220,manual_review_uncertain,blocked_manual_review,blocked,mixed_or_high_uncertain_evidence,boundary_or_skin_region,false
E_N010073_N010074,18151,N010073,N010074,design_present_or_unmapped,ct_missing_like_uncertain,uncertain_review_required,uncertain,review_required,uncertain_ct_observation|near_all_edge_threshold|threshold_sensitive,moderate_missing_evidence_not_enough_for_absent_or_disconnected,4,898,2.5395833333333333,0.3333333333333333,0.6666666666666666,1.125,-0.900227655151935,1.2,False,0.625,1.9318439364271625,ori110,boundary,r222,manual_review_uncertain,blocked_manual_review,blocked,mixed_or_high_uncertain_evidence,boundary_or_skin_region,false
E_N000357_N001511,2880,N000357,N001511,design_present_or_unmapped,ct_missing_like_uncertain,uncertain_review_required,uncertain,review_required,uncertain_ct_observation|near_all_edge_threshold|threshold_sensitive,moderate_missing_evidence_not_enough_for_absent_or_disconnected,3,911,2.5124373433583957,0.3333333333333333,0.2916666666666667,1.1666666666666667,0.0039347948285553686,1.474937343358396,False,0.9166666666666666,1.520932066068016,ori101,boundary,r200,manual_review_uncertain,blocked_manual_review,blocked,mixed_or_high_uncertain_evidence,boundary_or_skin_region,false
E_N000357_N000484,2845,N000357,N000484,design_present_or_unmapped,ct_uncertain,uncertain_review_required,uncertain,review_required,uncertain_ct_observation|near_all_edge_threshold|threshold_sensitive,mixed_or_borderline_ct_evidence,2,914,2.5083333333333333,0.2916666666666667,0.375,0.875,0.08427510494026477,1.325,False,1.0,1.520932066068016,ori110,near_boundary,r210,manual_review_uncertain,blocked_manual_review,blocked,mixed_or_high_uncertain_evidence,near_boundary_region,false
E_N001637_N001758,3113,N001637,N001758,design_present_or_unmapped,ct_uncertain,uncertain_review_required,uncertain,review_required,uncertain_ct_observation|near_all_edge_threshold|threshold_sensitive,mixed_or_borderline_ct_evidence,2,915,2.5083333333333333,0.20833333333333334,0.4166666666666667,0.875,1.2606896551724138,1.2,False,1.0,1.9391740836136475,ori011,boundary,r210,manual_review_uncertain,blocked_manual_review,blocked,mixed_or_high_uncertain_evidence,boundary_or_skin_region,false
E_N002136_N003275,5791,N002136,N003275,design_present_or_unmapped,ct_uncertain,uncertain_review_required,uncertain,review_required,uncertain_ct_observation|near_all_edge_threshold|threshold_sensitive,mixed_or_borderline_ct_evidence,2,916,2.5083333333333333,0.20833333333333334,0.4166666666666667,0.7916666666666666,0.5352697095435685,1.2,False,1.0,1.8169529180732988,ori011,boundary,r220,manual_review_uncertain,blocked_manual_review,blocked,mixed_or_high_uncertain_evidence,boundary_or_skin_region,false
E_N003149_N003270,5789,N003149,N003270,design_present_or_unmapped,ct_uncertain,uncertain_review_required,uncertain,review_required,uncertain_ct_observation|near_all_edge_threshold|threshold_sensitive,mixed_or_borderline_ct_evidence,2,917,2.5083333333333333,0.20833333333333334,0.4166666666666667,1.1666666666666667,0.30994152046783624,1.2,False,1.0,1.9649959408976352,ori011,boundary,r220,manual_review_uncertain,blocked_manual_review,blocked,mixed_or_high_uncertain_evidence,boundary_or_skin_region,false
E_N001743_N001749,3295,N001743,N001749,design_present_or_unmapped,ct_uncertain,uncertain_review_required,uncertain,review_required,uncertain_ct_observation|near_all_edge_threshold|threshold_sensitive,mixed_or_borderline_ct_evidence,2,918,2.5070669934640524,0.5,0.5,1.7916666666666667,0.6211989574283232,1.5424836601307188,False,0.45833333333333337,1.655780726798084,ori101,near_boundary,r210,manual_review_uncertain,blocked_manual_review,blocked,mixed_or_high_uncertain_evidence,near_boundary_region,false
E_N001747_N001749,3081,N001747,N001749,design_present_or_unmapped,ct_uncertain,uncertain_review_required,uncertain,review_required,uncertain_ct_observation|near_all_edge_threshold|threshold_sensitive,mixed_or_borderline_ct_evidence,2,920,2.50625,0.2916666666666667,0.4583333333333333,1.0416666666666667,0.06922228350799779,1.25,False,0.9583333333333334,1.4618231860746864,ori110,near_boundary,r210,manual_review_uncertain,blocked_manual_review,blocked,mixed_or_high_uncertain_evidence,near_boundary_region,false
E_N002771_N002881,5123,N002771,N002881,design_present_or_unmapped,ct_uncertain,uncertain_review_required,uncertain,review_required,uncertain_ct_observation|near_all_edge_threshold|threshold_sensitive,mixed_or_borderline_ct_evidence,2,931,2.4999999999999996,0.2916666666666667,0.7083333333333334,0.75,0.07455174583202265,1.0666666666666667,False,0.6666666666666667,1.705470370989832,ori110,boundary,r210,manual_review_uncertain,blocked_manual_review,blocked,mixed_or_high_uncertain_evidence,boundary_or_skin_region,false
E_N000469_N000484,2847,N000469,N000484,design_present_or_unmapped,ct_missing_like_uncertain,uncertain_review_required,uncertain,review_required,uncertain_ct_observation|near_all_edge_threshold|threshold_sensitive,moderate_missing_evidence_not_enough_for_absent_or_disconnected,3,934,2.495833333333333,0.3333333333333333,0.5416666666666666,1.0833333333333333,0.18854307622913846,1.25,False,0.75,1.0806766196819166,ori110,near_boundary,r210,manual_review_uncertain,blocked_manual_review,blocked,mixed_or_high_uncertain_evidence,near_boundary_region,false
E_N004893_N006047,10944,N004893,N006047,design_present_or_unmapped,ct_uncertain,uncertain_review_required,uncertain,review_required,uncertain_ct_observation|near_all_edge_threshold|threshold_sensitive,mixed_or_borderline_ct_evidence,2,936,2.491544117647059,0.4166666666666667,0.4166666666666667,1.125,0.4156028368794326,1.4852941176470589,False,0.625,1.9313345870453311,ori101,boundary,r201,manual_review_uncertain,blocked_manual_review,blocked,mixed_or_high_uncertain_evidence,boundary_or_skin_region,false
E_N000352_N000377,864,N000352,N000377,design_present_or_unmapped,ct_missing_like_uncertain,uncertain_review_required,uncertain,review_required,uncertain_ct_observation|near_all_edge_threshold|threshold_sensitive,moderate_missing_evidence_not_enough_for_absent_or_disconnected,4,946,2.4715277777777778,0.4583333333333333,0.5416666666666666,15.583333333333334,-0.4692556634304207,1.4444444444444444,False,0.375,1.5766754012113513,ori101,boundary,r200,manual_review_uncertain,blocked_manual_review,blocked,mixed_or_high_uncertain_evidence,boundary_or_skin_region,false
E_N001729_N001744,5083,N001729,N001744,design_present_or_unmapped,ct_uncertain,uncertain_review_required,uncertain,review_required,uncertain_ct_observation|near_all_edge_threshold|threshold_sensitive,mixed_or_borderline_ct_evidence,2,951,2.464583333333333,0.75,0.16666666666666666,1.9166666666666667,0.4111943587483473,2.0,False,0.7916666666666666,1.281269809077273,ori110,interior,r210,manual_review_uncertain,blocked_manual_review,blocked,mixed_or_high_uncertain_evidence,,false
E_N003521_N003527,6475,N003521,N003527,design_present_or_unmapped,ct_uncertain,uncertain_review_required,uncertain,review_required,uncertain_ct_observation|near_all_edge_threshold|threshold_sensitive,mixed_or_borderline_ct_evidence,2,953,2.464035087719298,0.4166666666666667,0.4583333333333333,1.375,1.477115117891817,1.4473684210526314,False,0.5,1.8187150941466372,ori101,boundary,r201,manual_review_uncertain,blocked_manual_review,blocked,mixed_or_high_uncertain_evidence,boundary_or_skin_region,false
E_N001715_N002869,5284,N001715,N002869,design_present_or_unmapped,ct_uncertain,uncertain_review_required,uncertain,review_required,uncertain_ct_observation|near_all_edge_threshold|threshold_sensitive,mixed_or_borderline_ct_evidence,2,959,2.4467261904761903,0.5833333333333334,0.4166666666666667,4.5,1.2258382642998027,1.6904761904761905,False,0.2916666666666667,0.8768846021641716,ori101,interior,r210,manual_review_uncertain,blocked_manual_review,blocked,mixed_or_high_uncertain_evidence,,false
E_N003130_N004267,7552,N003130,N004267,design_present_or_unmapped,ct_uncertain,uncertain_review_required,uncertain,review_required,uncertain_ct_observation|near_all_edge_threshold|threshold_sensitive,mixed_or_borderline_ct_evidence,2,963,2.44375,0.5,0.25,1.6666666666666667,0.3981385729058945,1.625,False,0.875,1.404071249461968,ori101,near_boundary,r221,manual_review_uncertain,blocked_manual_review,blocked,mixed_or_high_uncertain_evidence,near_boundary_region,false
E_N001884_N003023,5351,N001884,N003023,design_present_or_unmapped,ct_uncertain,uncertain_review_required,uncertain,review_required,uncertain_ct_observation|near_all_edge_threshold|threshold_sensitive,mixed_or_borderline_ct_evidence,2,968,2.433333333333333,0.20833333333333334,0.5416666666666666,1.0,1.0398593200468933,1.0,False,1.0,2.172959683691446,ori011,boundary,r210,manual_review_uncertain,blocked_manual_review,blocked,mixed_or_high_uncertain_evidence,boundary_or_skin_region,false
E_N004515_N004530,10051,N004515,N004530,design_present_or_unmapped,ct_uncertain,uncertain_review_required,uncertain,review_required,uncertain_ct_observation|near_all_edge_threshold|threshold_sensitive,mixed_or_borderline_ct_evidence,2,969,2.433333333333333,0.20833333333333334,0.5416666666666666,1.0,0.6068249258160238,1.0,False,1.0,1.2682613315501086,ori110,boundary,r221,manual_review_uncertain,blocked_manual_review,blocked,mixed_or_high_uncertain_evidence,boundary_or_skin_region,false
E_N004157_N004278,7585,N004157,N004278,design_present_or_unmapped,ct_uncertain,uncertain_review_required,uncertain,review_required,uncertain_ct_observation|near_all_edge_threshold|threshold_sensitive,mixed_or_borderline_ct_evidence,2,972,2.425,0.20833333333333334,0.3333333333333333,1.0833333333333333,0.2289156626506024,1.2,False,1.0,2.023535570402136,ori011,boundary,r221,manual_review_uncertain,blocked_manual_review,blocked,mixed_or_high_uncertain_evidence,boundary_or_skin_region,false
E_N000847_N000862,3507,N000847,N000862,design_present_or_unmapped,ct_uncertain,uncertain_review_required,uncertain,review_required,uncertain_ct_observation|near_all_edge_threshold|threshold_sensitive,mixed_or_borderline_ct_evidence,2,973,2.4229166666666666,0.4166666666666667,0.25,1.5,0.21133285816108338,1.5,False,0.9583333333333334,1.4545822094779461,ori110,near_boundary,r220,manual_review_uncertain,blocked_manual_review,blocked,mixed_or_high_uncertain_evidence,near_boundary_region,false
E_N000730_N000755,1524,N000730,N000755,design_present_or_unmapped,ct_missing_like_uncertain,uncertain_review_required,uncertain,review_required,uncertain_ct_observation|near_all_edge_threshold|threshold_sensitive,moderate_missing_evidence_not_enough_for_absent_or_disconnected,3,989,2.3881944444444443,0.3333333333333333,0.6666666666666666,9.583333333333334,-0.5973920130399348,1.1111111111111112,False,0.375,1.4984818464103549,ori101,boundary,r210,manual_review_uncertain,blocked_manual_review,blocked,mixed_or_high_uncertain_evidence,boundary_or_skin_region,false
E_N000232_N001369,2420,N000232,N001369,design_present_or_unmapped,ct_missing_like_uncertain,uncertain_review_required,uncertain,review_required,uncertain_ct_observation|near_all_edge_threshold|threshold_sensitive,moderate_missing_evidence_not_enough_for_absent_or_disconnected,3,991,2.38125,0.625,0.25,1.625,-0.012724117987275883,1.6666666666666667,False,0.9583333333333334,1.251042295911195,ori101,near_boundary,r200,manual_review_uncertain,blocked_manual_review,blocked,mixed_or_high_uncertain_evidence,near_boundary_region,false
E_N005247_N005258,9320,N005247,N005258,design_present_or_unmapped,ct_uncertain,uncertain_review_required,uncertain,review_required,uncertain_ct_observation|near_all_edge_threshold|threshold_sensitive,mixed_or_borderline_ct_evidence,2,992,2.38125,0.625,0.375,5.0,1.4266936299292214,1.6875,False,0.37499999999999994,0.8696718917608244,ori101,interior,r211,manual_review_uncertain,blocked_manual_review,blocked,mixed_or_high_uncertain_evidence,,false
E_N002247_N002251,4006,N002247,N002251,design_present_or_unmapped,ct_uncertain,uncertain_review_required,uncertain,review_required,uncertain_ct_observation|near_all_edge_threshold|threshold_sensitive,mixed_or_borderline_ct_evidence,2,997,2.372916666666667,0.4166666666666667,0.5,1.4583333333333333,0.7119496855345911,1.2,False,0.9583333333333334,1.2635061186887893,ori011,boundary,r220,manual_review_uncertain,blocked_manual_review,blocked,mixed_or_high_uncertain_evidence,boundary_or_skin_region,false
E_N007176_N008313,14764,N007176,N008313,design_present_or_unmapped,ct_missing_like_uncertain,uncertain_review_required,uncertain,review_required,uncertain_ct_observation|near_all_edge_threshold|threshold_sensitive,moderate_missing_evidence_not_enough_for_absent_or_disconnected,3,1003,2.366081871345029,0.5,0.4166666666666667,1.7083333333333333,-0.15361262902246509,1.4327485380116958,False,0.6666666666666666,2.074802038697655,ori101,boundary,r202,manual_review_uncertain,blocked_manual_review,blocked,mixed_or_high_uncertain_evidence,boundary_or_skin_region,false
E_N001369_N001371,2421,N001369,N001371,design_present_or_unmapped,ct_uncertain,uncertain_review_required,uncertain,review_required,uncertain_ct_observation|near_all_edge_threshold|threshold_sensitive,mixed_or_borderline_ct_evidence,2,1005,2.3625,0.5,0.3333333333333333,1.4166666666666667,0.32759831460674155,1.45,False,0.9166666666666667,1.311739248997078,ori110,near_boundary,r200,manual_review_uncertain,blocked_manual_review,blocked,mixed_or_high_uncertain_evidence,near_boundary_region,false
E_N000499_N000503,879,N000499,N000503,design_present_or_unmapped,ct_missing_like_uncertain,uncertain_review_required,uncertain,review_required,uncertain_ct_observation|near_all_edge_threshold|threshold_sensitive,moderate_missing_evidence_not_enough_for_absent_or_disconnected,4,1007,2.359722222222222,0.4166666666666667,0.5833333333333334,11.291666666666666,-0.2544318326744038,1.1555555555555554,False,0.75,1.7511942272409344,ori011,boundary,r210,manual_review_uncertain,blocked_manual_review,blocked,mixed_or_high_uncertain_evidence,boundary_or_skin_region,false
E_N002125_N002127,3741,N002125,N002127,design_present_or_unmapped,ct_uncertain,uncertain_review_required,uncertain,review_required,uncertain_ct_observation|near_all_edge_threshold|threshold_sensitive,mixed_or_borderline_ct_evidence,2,1008,2.35,0.5416666666666666,0.20833333333333334,1.2083333333333333,0.3446650959272972,1.5833333333333335,False,1.0,1.4426178742070643,ori110,near_boundary,r220,manual_review_uncertain,blocked_manual_review,blocked,mixed_or_high_uncertain_evidence,near_boundary_region,false
E_N002877_N003004,7317,N002877,N003004,design_present_or_unmapped,ct_uncertain,uncertain_review_required,uncertain,review_required,uncertain_ct_observation|near_all_edge_threshold|threshold_sensitive,mixed_or_borderline_ct_evidence,2,1009,2.35,0.2916666666666667,0.2916666666666667,1.1666666666666667,0.20455317703024126,1.25,False,1.0,1.711168142932207,ori110,near_boundary,r211,manual_review_uncertain,blocked_manual_review,blocked,mixed_or_high_uncertain_evidence,near_boundary_region,false
E_N000609_N000736,3285,N000609,N000736,design_present_or_unmapped,ct_uncertain,uncertain_review_required,uncertain,review_required,uncertain_ct_observation|near_all_edge_threshold|threshold_sensitive,mixed_or_borderline_ct_evidence,2,1010,2.3499999999999996,0.3333333333333333,0.3333333333333333,1.0,0.20168918918918918,1.25,False,1.0,1.7076259781637577,ori110,near_boundary,r210,manual_review_uncertain,blocked_manual_review,blocked,mixed_or_high_uncertain_evidence,near_boundary_region,false
E_N000604_N000739,1296,N000604,N000739,design_present_or_unmapped,ct_missing_like_uncertain,uncertain_review_required,uncertain,review_required,uncertain_ct_observation|near_all_edge_threshold|threshold_sensitive,moderate_missing_evidence_not_enough_for_absent_or_disconnected,4,1012,2.3493055555555555,0.4166666666666667,0.5833333333333334,12.416666666666666,-0.5737670732978835,1.1555555555555554,False,0.7083333333333333,1.2985242174741585,ori011,boundary,r210,manual_review_uncertain,blocked_manual_review,blocked,mixed_or_high_uncertain_evidence,boundary_or_skin_region,false
E_N003637_N003648,6476,N003637,N003648,design_present_or_unmapped,ct_uncertain,uncertain_review_required,uncertain,review_required,uncertain_ct_observation|near_all_edge_threshold|threshold_sensitive,mixed_or_borderline_ct_evidence,2,1014,2.3465277777777778,0.5416666666666666,0.4166666666666667,1.7916666666666667,0.5264150943396226,1.4444444444444444,False,0.7083333333333334,1.9309651165307584,ori101,boundary,r201,manual_review_uncertain,blocked_manual_review,blocked,mixed_or_high_uncertain_evidence,boundary_or_skin_region,false
E_N000604_N000629,1304,N000604,N000629,design_present_or_unmapped,ct_missing_like_uncertain,uncertain_review_required,uncertain,review_required,uncertain_ct_observation|near_all_edge_threshold|threshold_sensitive,moderate_missing_evidence_not_enough_for_absent_or_disconnected,3,1022,2.3361111111111112,0.375,0.625,12.333333333333334,-0.6142028985507246,1.1111111111111112,False,0.5,1.2930708194720328,ori101,boundary,r210,manual_review_uncertain,blocked_manual_review,blocked,mixed_or_high_uncertain_evidence,boundary_or_skin_region,false
E_N000735_N001889,3540,N000735,N001889,design_present_or_unmapped,ct_uncertain,uncertain_review_required,uncertain,review_required,uncertain_ct_observation|near_all_edge_threshold|threshold_sensitive,mixed_or_borderline_ct_evidence,2,1027,2.3256944444444443,0.375,0.5416666666666666,1.2083333333333333,0.0743801652892562,1.1111111111111112,False,0.7916666666666666,1.8908898605435271,ori101,boundary,r210,manual_review_uncertain,blocked_manual_review,blocked,mixed_or_high_uncertain_evidence,boundary_or_skin_region,false
E_N000217_N000232,2407,N000217,N000232,design_present_or_unmapped,ct_uncertain,uncertain_review_required,uncertain,review_required,uncertain_ct_observation|near_all_edge_threshold|threshold_sensitive,mixed_or_borderline_ct_evidence,2,1030,2.31875,0.5416666666666666,0.2916666666666667,1.4166666666666667,0.15590292060880295,1.5,False,0.875,1.2233541195243525,ori110,near_boundary,r200,manual_review_uncertain,blocked_manual_review,blocked,mixed_or_high_uncertain_evidence,near_boundary_region,false
E_N003129_N003133,5550,N003129,N003133,design_present_or_unmapped,ct_uncertain,uncertain_review_required,uncertain,review_required,uncertain_ct_observation|near_all_edge_threshold|threshold_sensitive,mixed_or_borderline_ct_evidence,2,1031,2.31875,0.75,0.25,1.875,0.6839729119638827,1.75,False,0.875,1.6986342989916456,ori011,near_boundary,r220,manual_review_uncertain,blocked_manual_review,blocked,mixed_or_high_uncertain_evidence,near_boundary_region,false
E_N001744_N002881,5096,N001744,N002881,design_present_or_unmapped,ct_uncertain,uncertain_review_required,uncertain,review_required,uncertain_ct_observation|near_all_edge_threshold|threshold_sensitive,mixed_or_borderline_ct_evidence,2,1032,2.317728758169934,0.5416666666666666,0.3333333333333333,2.4166666666666665,0.6637856525496975,1.5718954248366013,False,0.4166666666666667,1.3569521398354891,ori101,near_boundary,r210,manual_review_uncertain,blocked_manual_review,blocked,mixed_or_high_uncertain_evidence,near_boundary_region,false
E_N008436_N009573,17144,N008436,N009573,design_present_or_unmapped,ct_uncertain,uncertain_review_required,uncertain,review_required,uncertain_ct_observation|near_all_edge_threshold|threshold_sensitive,mixed_or_borderline_ct_evidence,2,1034,2.3152777777777778,0.375,0.625,1.75,0.10407725321888411,1.1111111111111112,False,0.4166666666666667,2.074527925279984,ori101,boundary,r212,manual_review_uncertain,blocked_manual_review,blocked,mixed_or_high_uncertain_evidence,boundary_or_skin_region,false
E_N007049_N007055,12743,N007049,N007055,design_present_or_unmapped,ct_uncertain,uncertain_review_required,uncertain,review_required,uncertain_ct_observation|threshold_sensitive,mixed_or_borderline_ct_evidence,2,1043,2.301388888888889,0.5,0.5,2.7083333333333335,0.04893350062735257,1.3888888888888888,False,0.25000000000000006,2.0675961583177602,ori101,boundary,r202,manual_review_uncertain,blocked_manual_review,blocked,mixed_or_high_uncertain_evidence,boundary_or_skin_region,false
E_N000357_N001621,2872,N000357,N001621,design_present_or_unmapped,ct_uncertain,uncertain_review_required,uncertain,review_required,uncertain_ct_observation|threshold_sensitive,mixed_or_borderline_ct_evidence,2,1044,2.297916666666667,0.6666666666666666,0.20833333333333334,1.5416666666666667,1.0202634245187436,1.6666666666666667,False,0.9583333333333334,1.520932066068016,ori011,near_boundary,r210,manual_review_uncertain,blocked_manual_review,blocked,mixed_or_high_uncertain_evidence,near_boundary_region,false
E_N000861_N002125,3752,N000861,N002125,design_present_or_unmapped,ct_uncertain,uncertain_review_required,uncertain,review_required,uncertain_ct_observation|threshold_sensitive,mixed_or_borderline_ct_evidence,2,1045,2.297916666666667,0.6666666666666666,0.125,1.6666666666666667,0.992583436341162,1.75,False,0.9583333333333334,1.455426708157623,ori011,near_boundary,r220,manual_review_uncertain,blocked_manual_review,blocked,mixed_or_high_uncertain_evidence,near_boundary_region,false
E_N000483_N000610,3065,N000483,N000610,design_present_or_unmapped,ct_uncertain,uncertain_review_required,uncertain,review_required,uncertain_ct_observation|threshold_sensitive,mixed_or_borderline_ct_evidence,2,1052,2.277083333333333,0.4166666666666667,0.375,1.0416666666666667,0.17185697808535177,1.25,False,0.875,1.3787686707442106,ori110,near_boundary,r210,manual_review_uncertain,blocked_manual_review,blocked,mixed_or_high_uncertain_evidence,near_boundary_region,false
E_N002752_N003889,6892,N002752,N003889,design_present_or_unmapped,ct_uncertain,uncertain_review_required,uncertain,review_required,uncertain_ct_observation|threshold_sensitive,mixed_or_borderline_ct_evidence,2,1053,2.277083333333333,0.5,0.2916666666666667,2.8333333333333335,0.4059590316573557,1.5,False,0.5416666666666666,1.664400295662219,ori101,near_boundary,r211,manual_review_uncertain,blocked_manual_review,blocked,mixed_or_high_uncertain_evidence,near_boundary_region,false
E_N001365_N002519,4676,N001365,N002519,design_present_or_unmapped,ct_uncertain,uncertain_review_required,uncertain,review_required,uncertain_ct_observation|threshold_sensitive,mixed_or_borderline_ct_evidence,2,1064,2.261805555555555,0.5416666666666666,0.4583333333333333,1.625,0.2656132430398796,1.422222222222222,False,0.2916666666666667,1.7494458359489569,ori101,boundary,r200,manual_review_uncertain,blocked_manual_review,blocked,mixed_or_high_uncertain_evidence,boundary_or_skin_region,false
E_N001999_N002001,3521,N001999,N002001,design_present_or_unmapped,ct_uncertain,uncertain_review_required,uncertain,review_required,uncertain_ct_observation|threshold_sensitive,mixed_or_borderline_ct_evidence,2,1065,2.25625,0.5833333333333334,0.25,1.3333333333333333,0.2641625615763547,1.5,False,0.9583333333333334,1.6541711226812181,ori110,near_boundary,r220,manual_review_uncertain,blocked_manual_review,blocked,mixed_or_high_uncertain_evidence,near_boundary_region,false
E_N003003_N003009,5531,N003003,N003009,design_present_or_unmapped,ct_uncertain,uncertain_review_required,uncertain,review_required,uncertain_ct_observation|threshold_sensitive,mixed_or_borderline_ct_evidence,2,1082,2.242361111111111,0.6666666666666666,0.3333333333333333,2.5416666666666665,0.3608768971332209,1.5277777777777777,False,0.7916666666666666,1.7744848943018454,ori101,near_boundary,r210,manual_review_uncertain,blocked_manual_review,blocked,mixed_or_high_uncertain_evidence,near_boundary_region,false
E_N000856_N000881,1744,N000856,N000881,design_present_or_unmapped,ct_missing_like_uncertain,uncertain_review_required,uncertain,review_required,uncertain_ct_observation|threshold_sensitive,moderate_missing_evidence_not_enough_for_absent_or_disconnected,3,1084,2.2354166666666666,0.25,0.75,6.75,-0.44830473001255755,0.75,False,0.5416666666666667,1.8004417730976063,ori101,boundary,r220,manual_review_uncertain,blocked_manual_review,blocked,mixed_or_high_uncertain_evidence,boundary_or_skin_region,false
E_N006405_N007559,13620,N006405,N007559,design_present_or_unmapped,ct_missing_like_uncertain,uncertain_review_required,uncertain,review_required,uncertain_ct_observation|threshold_sensitive,moderate_missing_evidence_not_enough_for_absent_or_disconnected,3,1085,2.2352124183006534,0.375,0.5416666666666666,0.9583333333333334,-0.0967741935483871,1.1143790849673203,False,0.41666666666666663,1.9585026126458431,ori101,boundary,r212,manual_review_uncertain,blocked_manual_review,blocked,mixed_or_high_uncertain_evidence,boundary_or_skin_region,false
E_N004253_N004264,7548,N004253,N004264,design_present_or_unmapped,ct_uncertain,uncertain_review_required,uncertain,review_required,uncertain_ct_observation|threshold_sensitive,mixed_or_borderline_ct_evidence,2,1087,2.227450980392157,0.625,0.375,3.6666666666666665,1.2059859154929577,1.5441176470588234,False,0.3333333333333333,1.2383329886677854,ori101,near_boundary,r221,manual_review_uncertain,blocked_manual_review,blocked,mixed_or_high_uncertain_evidence,near_boundary_region,false
E_N003007_N003009,5317,N003007,N003009,design_present_or_unmapped,ct_uncertain,uncertain_review_required,uncertain,review_required,uncertain_ct_observation|threshold_sensitive,mixed_or_borderline_ct_evidence,2,1088,2.2249999999999996,0.4583333333333333,0.3333333333333333,1.4583333333333333,0.1749648382559775,1.25,False,1.0,1.529100745228141,ori110,near_boundary,r210,manual_review_uncertain,blocked_manual_review,blocked,mixed_or_high_uncertain_evidence,near_boundary_region,false
E_N001617_N001621,2874,N001617,N001621,design_present_or_unmapped,ct_uncertain,uncertain_review_required,uncertain,review_required,uncertain_ct_observation|threshold_sensitive,mixed_or_borderline_ct_evidence,2,1092,2.2145833333333336,0.7083333333333334,0.16666666666666666,1.75,1.0689655172413792,1.6666666666666667,False,0.9583333333333334,1.4228278290874685,ori011,near_boundary,r210,manual_review_uncertain,blocked_manual_review,blocked,mixed_or_high_uncertain_evidence,near_boundary_region,false
E_N007554_N008691,15424,N007554,N008691,design_present_or_unmapped,ct_missing_like_uncertain,uncertain_review_required,uncertain,review_required,uncertain_ct_observation|threshold_sensitive,moderate_missing_evidence_not_enough_for_absent_or_disconnected,3,1093,2.2111111111111112,0.4166666666666667,0.5833333333333334,1.375,-0.4620107444359171,1.1111111111111112,False,0.3333333333333333,1.8700726075800245,ori101,boundary,r212,manual_review_uncertain,blocked_manual_review,blocked,mixed_or_high_uncertain_evidence,boundary_or_skin_region,false
E_N000613_N000615,1065,N000613,N000615,design_present_or_unmapped,ct_uncertain,uncertain_review_required,uncertain,review_required,uncertain_ct_observation|threshold_sensitive,mixed_or_borderline_ct_evidence,2,1095,2.2041666666666666,0.2916666666666667,0.4166666666666667,1.3333333333333333,-0.07186422699549191,1.0,False,0.9166666666666666,1.1957177221040711,ori110,boundary,r210,manual_review_uncertain,blocked_manual_review,blocked,mixed_or_high_uncertain_evidence,boundary_or_skin_region,false
E_N001239_N001254,4227,N001239,N001254,design_present_or_unmapped,ct_uncertain,uncertain_review_required,uncertain,review_required,uncertain_ct_observation|threshold_sensitive,mixed_or_borderline_ct_evidence,2,1112,2.1937499999999996,0.4583333333333333,0.16666666666666666,1.7916666666666667,0.48831882730187814,1.4166666666666665,False,0.875,1.6957442406724224,ori110,boundary,r200,manual_review_uncertain,blocked_manual_review,blocked,mixed_or_high_uncertain_evidence,boundary_or_skin_region,false
E_N000611_N000613,1064,N000611,N000613,design_present_or_unmapped,ct_missing_like_uncertain,uncertain_review_required,uncertain,review_required,uncertain_ct_observation|threshold_sensitive,moderate_missing_evidence_not_enough_for_absent_or_disconnected,3,1117,2.1902777777777778,0.4583333333333333,0.5416666666666666,15.166666666666666,-0.5970108695652174,1.1111111111111112,False,0.5833333333333334,1.1645157011809697,ori101,boundary,r210,manual_review_uncertain,blocked_manual_review,blocked,mixed_or_high_uncertain_evidence,boundary_or_skin_region,false
E_N002989_N003004,7319,N002989,N003004,design_present_or_unmapped,ct_uncertain,uncertain_review_required,uncertain,review_required,uncertain_ct_observation|threshold_sensitive,mixed_or_borderline_ct_evidence,2,1118,2.1902777777777778,0.4583333333333333,0.3333333333333333,2.0416666666666665,0.3685576566555432,1.2361111111111112,False,0.9166666666666666,1.3951136256593366,ori110,near_boundary,r211,manual_review_uncertain,blocked_manual_review,blocked,mixed_or_high_uncertain_evidence,near_boundary_region,false
